id,location,date,avg_volume,status
4947,Highway 101,2025-04-09,179.0,Normal
4948,Bridge,2025-09-01,482.0,High
4949,Main St,2025-02-28,455.0,High
4950,Highway 101,2025-08-26,283.0,Normal
4951,Downtown,2025-10-03,69.0,Normal
4952,Bridge,2023-04-23,377.5,High
4953,Highway 101,2023-05-25,275.0,Normal
4954,Main St,2023-12-28,713.0,High
4955,Airport Road,2023-10-25,474.0,High
4956,Downtown,2023-11-20,506.0,High
4957,Downtown,2023-09-12,254.0,Normal
4958,Main St,2023-10-17,273.0,Normal
4959,Bridge,2023-03-29,280.0,Normal
4960,Downtown,2025-01-20,536.5,High
4961,Downtown,2025-01-29,624.0,High
4962,Main St,2025-06-20,358.75,High
4963,Airport Road,2025-11-25,224.0,Normal
4964,Downtown,2025-11-21,590.0,High
4965,Highway 101,2025-08-13,628.0,High
4966,Bridge,2025-09-14,364.5,High
4967,Main St,2023-01-03,353.8,High
4968,Downtown,2023-01-14,383.429,High
4969,Main St,2023-06-14,492.75,High
4970,Highway 101,2023-06-07,561.5,High
4971,Downtown,2023-07-22,761.0,High
4972,Downtown,2023-05-18,294.0,Normal
4973,Main St,2023-11-11,295.0,Normal
4974,Downtown,2025-10-25,619.0,High
4975,Airport Road,2025-03-01,733.0,High
4976,Main St,2025-05-28,269.0,Normal
4977,Main St,2025-02-14,622.0,High
4978,Main St,2025-05-23,192.0,Normal
4979,Downtown,2023-06-30,242.5,Normal
4980,Main St,2023-02-04,262.6,Normal
4981,Airport Road,2023-06-20,382.0,High
4982,Airport Road,2023-12-07,445.0,High
4983,Airport Road,2023-04-09,239.0,Normal
4984,Downtown,2025-09-11,126.0,Normal
4985,Main St,2025-12-29,429.0,High
4986,Airport Road,2025-09-24,473.0,High
4987,Airport Road,2025-06-14,450.5,High
4988,Airport Road,2025-04-11,406.0,High
4989,Main St,2025-06-22,529.0,High
4990,Main St,2025-12-30,592.0,High
4991,Main St,2025-03-31,217.0,Normal
4992,Main St,2025-11-23,694.0,High
4993,Main St,2025-02-19,559.0,High
4994,Main St,2025-12-19,336.0,High
4995,Bridge,2025-11-29,394.0,High
4996,Airport Road,2023-01-14,360.429,High
4997,Bridge,2023-06-06,686.667,High
4998,Highway 101,2023-05-22,790.0,High
4999,Downtown,2023-02-14,309.0,High
5000,Main St,2023-11-19,126.0,Normal
5001,Bridge,2023-12-06,395.0,High
5002,Bridge,2025-01-09,119.0,Normal
5003,Downtown,2025-09-02,585.5,High
5004,Airport Road,2025-03-09,239.0,Normal
5005,Downtown,2025-07-24,521.0,High
5006,Main St,2025-01-21,394.5,High
5007,Highway 101,2023-01-12,407.444,High
5008,Downtown,2023-01-17,592.5,High
5009,Bridge,2023-06-07,499.0,High
5010,Main St,2023-06-02,601.0,High
5011,Downtown,2023-06-03,572.5,High
5012,Downtown,2023-07-16,153.0,Normal
5013,Downtown,2023-05-29,185.0,Normal
5014,Airport Road,2023-12-06,206.0,Normal
5015,Bridge,2025-08-16,402.0,High
5016,Main St,2025-06-19,522.0,High
5017,Highway 101,2025-09-10,753.5,High
5018,Highway 101,2025-08-02,118.0,Normal
5019,Main St,2023-01-07,79.0,Normal
5020,Bridge,2023-04-22,441.5,High
5021,Downtown,2023-06-14,218.5,Normal
5022,Highway 101,2023-03-04,474.5,High
5023,Highway 101,2023-04-06,391.2,High
5024,Airport Road,2023-03-03,113.0,Normal
5025,Downtown,2023-03-06,645.0,High
5026,Main St,2023-10-07,271.0,Normal
5027,Main St,2025-12-05,431.0,High
5028,Highway 101,2025-03-31,322.0,High
5029,Main St,2025-12-01,531.5,High
5030,Bridge,2025-02-25,461.0,High
5031,Highway 101,2025-01-06,587.0,High
5032,Bridge,2025-10-11,229.0,Normal
5033,Main St,2025-07-14,658.0,High
5034,Bridge,2023-01-05,384.9,High
5035,Airport Road,2023-04-04,500.5,High
5036,Bridge,2023-06-19,313.5,High
5037,Downtown,2023-05-31,627.0,High
5038,Highway 101,2023-03-01,461.0,High
5039,Main St,2023-02-02,268.0,Normal
5040,Highway 101,2023-08-31,236.0,Normal
5041,Downtown,2025-02-08,452.0,High
5042,Main St,2025-07-08,368.5,High
5043,Highway 101,2023-01-03,460.857,High
5044,Main St,2025-10-06,475.5,High
5045,Downtown,2025-03-26,387.0,High
5046,Bridge,2023-01-26,533.625,High
5047,Airport Road,2023-03-01,495.5,High
5048,Airport Road,2023-04-10,493.0,High
5049,Main St,2023-07-12,367.0,High
5050,Bridge,2025-12-28,599.0,High
5051,Main St,2025-05-03,280.0,Normal
5052,Bridge,2025-06-13,588.0,High
5053,Highway 101,2025-06-18,276.932,Normal
5054,Highway 101,2023-02-11,415.5,High
5055,Highway 101,2023-05-14,478.2,High
5056,Downtown,2023-06-28,319.5,High
5057,Downtown,2023-08-31,444.0,High
5058,Bridge,2023-10-15,727.0,High
5059,Highway 101,2025-01-07,269.0,Normal
5060,Airport Road,2025-06-19,426.5,High
5061,Bridge,2025-12-27,83.0,Normal
5062,Airport Road,2025-06-11,644.0,High
5063,Bridge,2025-01-22,119.0,Normal
5064,Bridge,2025-07-13,59.0,Normal
5065,Airport Road,2025-07-28,292.0,Normal
5066,Airport Road,2023-02-21,222.25,Normal
5067,Airport Road,2023-06-06,518.75,High
5068,Highway 101,2023-08-17,355.0,High
5069,Downtown,2025-02-24,520.5,High
5070,Bridge,2025-08-10,665.5,High
5071,Downtown,2025-04-16,698.0,High
5072,Downtown,2025-11-26,526.333,High
5073,Main St,2025-08-29,652.0,High
5074,Downtown,2023-01-04,339.333,High
5075,Airport Road,2023-03-21,360.333,High
5076,Downtown,2023-02-06,108.0,Normal
5077,Downtown,2025-05-19,511.5,High
5078,Highway 101,2025-06-22,660.0,High
5079,Bridge,2025-12-05,346.0,High
5080,Airport Road,2025-05-29,656.333,High
5081,Bridge,2025-04-08,763.0,High
5082,Downtown,2025-09-22,460.5,High
5083,Airport Road,2023-01-16,348.5,High
5084,Downtown,2023-01-23,465.714,High
5085,Bridge,2023-01-21,385.0,High
5086,Bridge,2023-05-07,376.0,High
5087,Bridge,2023-03-04,744.0,High
5088,Bridge,2023-07-18,172.0,Normal
5089,Downtown,2025-05-23,141.0,Normal
5090,Bridge,2025-05-19,192.667,Normal
5091,Airport Road,2025-07-01,189.0,Normal
5092,Airport Road,2025-06-10,561.0,High
5093,Main St,2025-08-17,646.0,High
5094,Downtown,2025-03-14,132.0,Normal
5095,Downtown,2025-08-18,750.0,High
5096,Downtown,2023-04-19,222.0,Normal
5097,Downtown,2023-03-09,500.0,High
5098,Bridge,2023-08-18,410.0,High
5099,Bridge,2023-02-28,530.0,High
5100,Highway 101,2025-12-04,595.0,High
5101,Downtown,2025-06-02,109.0,Normal
5102,Highway 101,2025-07-18,307.0,High
5103,Airport Road,2025-09-12,626.5,High
5104,Highway 101,2023-03-27,446.0,High
5105,Bridge,2023-06-02,429.5,High
5106,Downtown,2023-03-24,291.0,Normal
5107,Highway 101,2023-05-24,114.0,Normal
5108,Airport Road,2023-11-23,378.0,High
5109,Highway 101,2023-12-03,299.0,Normal
5110,Bridge,2025-03-27,562.0,High
5111,Main St,2025-01-03,198.5,Normal
5112,Highway 101,2025-11-26,414.0,High
5113,Highway 101,2025-04-28,387.0,High
5114,Downtown,2025-09-08,121.0,Normal
5115,Bridge,2025-01-07,534.0,High
5116,Bridge,2025-04-19,750.0,High
5117,Airport Road,2023-05-25,625.5,High
5118,Bridge,2023-03-03,746.0,High
5119,Airport Road,2025-02-03,425.5,High
5120,Airport Road,2025-04-18,635.5,High
5121,Bridge,2025-05-08,419.5,High
5122,Highway 101,2025-11-17,443.5,High
5123,Bridge,2025-10-16,197.0,Normal
5124,Downtown,2025-10-30,180.0,Normal
5125,Airport Road,2025-09-15,680.0,High
5126,Main St,2025-12-08,438.0,High
5127,Main St,2023-06-03,703.0,High
5128,Highway 101,2023-02-15,366.0,High
5129,Main St,2023-09-12,250.0,Normal
5130,Bridge,2025-07-19,569.0,High
5131,Bridge,2025-12-17,381.0,High
5132,Airport Road,2025-12-10,209.5,Normal
5133,Highway 101,2025-06-08,392.0,High
5134,Highway 101,2025-02-19,495.0,High
5135,Highway 101,2023-04-29,730.0,High
5136,Highway 101,2023-04-01,196.0,Normal
5137,Bridge,2023-04-21,538.0,High
5138,Airport Road,2023-07-15,764.5,High
5139,Highway 101,2025-01-16,508.0,High
5140,Main St,2025-09-10,269.0,Normal
5141,Bridge,2025-07-16,99.0,Normal
5142,Airport Road,2025-06-08,596.0,High
5143,Downtown,2025-05-13,89.0,Normal
5144,Bridge,2023-06-03,452.333,High
5145,Airport Road,2023-05-26,454.0,High
5146,Bridge,2023-05-26,165.0,Normal
5147,Main St,2023-03-31,706.0,High
5148,Airport Road,2025-06-24,692.0,High
5149,Bridge,2025-10-24,295.0,Normal
5150,Bridge,2025-05-27,51.0,Normal
5151,Downtown,2025-06-16,326.0,High
5152,Downtown,2025-03-22,482.0,High
5153,Highway 101,2025-06-27,694.0,High
5154,Bridge,2023-01-15,204.0,Normal
5155,Main St,2023-05-02,351.0,High
5156,Downtown,2023-03-18,389.0,High
5157,Highway 101,2023-05-07,415.333,High
5158,Main St,2023-11-17,443.0,High
5159,Airport Road,2023-08-30,768.0,High
5160,Airport Road,2025-10-31,412.0,High
5161,Highway 101,2025-10-15,785.0,High
5162,Downtown,2025-01-27,644.5,High
5163,Bridge,2025-12-13,192.0,Normal
5164,Airport Road,2025-11-05,662.0,High
5165,Downtown,2023-01-13,429.75,High
5166,Main St,2023-05-01,512.0,High
5167,Airport Road,2023-03-05,212.0,Normal
5168,Downtown,2023-06-18,356.75,High
5169,Airport Road,2023-03-23,769.0,High
5170,Main St,2023-11-30,572.5,High
5171,Airport Road,2023-08-19,401.0,High
5172,Airport Road,2025-09-16,596.0,High
5173,Main St,2025-04-08,585.0,High
5174,Airport Road,2025-01-15,170.0,Normal
5175,Airport Road,2025-11-28,56.0,Normal
5176,Bridge,2023-06-22,341.333,High
5177,Highway 101,2023-05-01,474.0,High
5178,Downtown,2023-04-21,254.0,Normal
5179,Highway 101,2025-07-10,647.0,High
5180,Airport Road,2025-04-25,233.0,Normal
5181,Downtown,2025-12-15,275.0,Normal
5182,Downtown,2025-03-24,404.0,High
5183,Downtown,2025-12-26,764.0,High
5184,Main St,2023-06-29,297.0,Normal
5185,Downtown,2023-03-26,357.0,High
5186,Main St,2023-06-09,241.5,Normal
5187,Highway 101,2025-09-12,381.0,High
5188,Downtown,2025-08-30,423.0,High
5189,Airport Road,2025-12-08,405.0,High
5190,Bridge,2025-10-27,260.0,Normal
5191,Highway 101,2023-02-01,462.667,High
5192,Downtown,2023-04-02,234.5,Normal
5193,Airport Road,2023-06-15,459.0,High
5194,Bridge,2023-03-09,505.0,High
5195,Highway 101,2023-06-11,178.667,Normal
5196,Main St,2023-04-21,690.5,High
5197,Highway 101,2023-06-09,166.0,Normal
5198,Main St,2025-10-19,511.0,High
5199,Main St,2025-03-27,193.0,Normal
5200,Downtown,2025-04-04,517.0,High
5201,Main St,2025-09-07,644.0,High
5202,Highway 101,2025-03-12,238.0,Normal
5203,Downtown,2025-06-04,452.667,High
5204,Highway 101,2025-10-01,432.0,High
5205,Highway 101,2025-05-30,68.0,Normal
5206,Downtown,2025-10-01,431.0,High
5207,Main St,2023-05-23,353.0,High
5208,Highway 101,2023-09-28,57.0,Normal
5209,Airport Road,2023-11-24,373.0,High
5210,Bridge,2025-10-01,84.0,Normal
5211,Highway 101,2025-10-16,389.0,High
5212,Bridge,2025-02-24,304.0,High
5213,Main St,2023-01-27,418.429,High
5214,Bridge,2023-04-11,430.5,High
5215,Highway 101,2023-06-05,415.5,High
5216,Downtown,2023-02-01,66.0,Normal
5217,Airport Road,2023-05-05,461.0,High
5218,Highway 101,2023-04-23,445.0,High
5219,Downtown,2025-03-09,682.0,High
5220,Main St,2025-08-21,202.0,Normal
5221,Highway 101,2025-04-30,651.0,High
5222,Main St,2025-05-09,750.0,High
5223,Highway 101,2023-01-09,503.375,High
5224,Airport Road,2023-05-22,430.5,High
5225,Airport Road,2023-03-26,722.0,High
5226,Bridge,2023-12-17,174.0,Normal
5227,Downtown,2025-12-13,180.0,Normal
5228,Bridge,2025-09-18,774.0,High
5229,Main St,2025-01-26,469.0,High
5230,Bridge,2023-05-22,348.0,High
5231,Highway 101,2023-02-23,469.5,High
5232,Airport Road,2023-04-25,485.667,High
5233,Main St,2023-07-16,74.0,Normal
5234,Bridge,2023-05-11,161.0,Normal
5235,Airport Road,2023-06-02,767.0,High
5236,Highway 101,2023-03-22,573.333,High
5237,Main St,2023-05-12,506.5,High
5238,Bridge,2023-05-25,347.0,High
5239,Bridge,2023-05-13,67.0,Normal
5240,Downtown,2023-02-10,302.0,High
5241,Highway 101,2025-10-18,548.5,High
5242,Downtown,2025-02-26,383.5,High
5243,Downtown,2025-02-15,607.0,High
5244,Bridge,2025-05-18,756.0,High
5245,Highway 101,2025-08-21,533.0,High
5246,Downtown,2025-06-18,267.303,Normal
5247,Highway 101,2023-01-02,370.833,High
5248,Downtown,2023-06-24,290.5,Normal
5249,Bridge,2023-10-21,715.0,High
5250,Highway 101,2025-09-14,757.0,High
5251,Airport Road,2025-06-04,473.667,High
5252,Bridge,2025-06-05,783.0,High
5253,Highway 101,2025-08-27,387.0,High
5254,Main St,2025-03-09,696.0,High
5255,Downtown,2025-01-15,399.0,High
5256,Bridge,2023-04-05,475.0,High
5257,Bridge,2023-06-27,224.667,Normal
5258,Downtown,2023-04-18,445.0,High
5259,Airport Road,2025-10-20,248.5,Normal
5260,Bridge,2025-04-15,783.0,High
5261,Main St,2025-03-22,296.0,Normal
5262,Highway 101,2025-04-11,399.0,High
5263,Airport Road,2025-05-18,106.0,Normal
5264,Bridge,2025-02-04,364.0,High
5265,Airport Road,2025-12-26,665.0,High
5266,Highway 101,2023-01-21,372.714,High
5267,Highway 101,2023-01-27,561.375,High
5268,Highway 101,2023-03-25,522.0,High
5269,Main St,2023-03-04,608.0,High
5270,Bridge,2025-04-18,358.0,High
5271,Bridge,2025-12-20,117.0,Normal
5272,Bridge,2025-10-02,617.333,High
5273,Airport Road,2025-12-01,363.5,High
5274,Bridge,2025-05-10,570.333,High
5275,Bridge,2025-02-26,562.0,High
5276,Main St,2023-01-02,399.2,High
5277,Airport Road,2023-02-22,358.0,High
5278,Airport Road,2025-02-05,80.0,Normal
5279,Main St,2025-06-10,513.5,High
5280,Bridge,2025-07-21,271.0,Normal
5281,Airport Road,2025-02-10,364.0,High
5282,Main St,2025-05-16,68.0,Normal
5283,Downtown,2025-07-21,353.5,High
5284,Downtown,2023-01-02,407.25,High
5285,Downtown,2025-04-30,222.0,Normal
5286,Bridge,2025-06-30,344.0,High
5287,Bridge,2025-09-05,667.0,High
5288,Downtown,2023-06-27,225.0,Normal
5289,Bridge,2023-04-20,342.5,High
5290,Main St,2023-03-07,402.0,High
5291,Main St,2023-08-18,636.0,High
5292,Airport Road,2023-03-13,87.0,Normal
5293,Main St,2025-12-13,87.0,Normal
5294,Bridge,2025-02-27,320.0,High
5295,Airport Road,2025-12-12,641.0,High
5296,Highway 101,2025-07-20,730.0,High
5297,Highway 101,2025-04-26,198.0,Normal
5298,Downtown,2025-11-23,574.0,High
5299,Bridge,2025-01-03,453.0,High
5300,Main St,2025-04-10,534.0,High
5301,Airport Road,2023-04-30,186.5,Normal
5302,Airport Road,2023-03-17,678.0,High
5303,Highway 101,2023-02-18,412.5,High
5304,Bridge,2023-07-26,177.0,Normal
5305,Bridge,2025-05-29,275.0,Normal
5306,Bridge,2025-01-12,121.0,Normal
5307,University Blvd,2025-06-17,196.0,Normal
5308,Downtown,2023-04-10,674.0,High
5309,Downtown,2023-05-21,365.5,High
5310,Downtown,2023-12-26,572.0,High
5311,Bridge,2023-11-02,109.0,Normal
5312,Main St,2025-11-02,457.0,High
5313,Airport Road,2025-02-17,290.0,Normal
5314,Highway 101,2025-09-03,515.5,High
5315,Bridge,2025-06-08,367.0,High
5316,Bridge,2025-10-10,233.0,Normal
5317,Airport Road,2025-11-20,106.0,Normal
5318,Highway 101,2025-09-29,172.0,Normal
5319,Bridge,2023-01-14,318.667,High
5320,Downtown,2023-03-10,500.0,High
5321,Bridge,2023-10-25,491.0,High
5322,Main St,2023-07-15,443.0,High
5323,Downtown,2025-06-24,359.0,High
5324,Downtown,2025-11-07,440.0,High
5325,Main St,2025-09-20,468.0,High
5326,Main St,2023-01-26,489.8,High
5327,Downtown,2023-02-04,304.0,High
5328,Highway 101,2023-03-09,389.0,High
5329,Highway 101,2023-05-17,520.0,High
5330,Main St,2025-05-26,216.0,Normal
5331,Airport Road,2025-08-26,259.0,Normal
5332,Downtown,2025-09-13,279.0,Normal
5333,Highway 101,2025-03-15,326.0,High
5334,Main St,2023-05-19,261.0,Normal
5335,Airport Road,2023-05-01,317.0,High
5336,Main St,2023-03-05,636.0,High
5337,Main St,2023-05-31,521.5,High
5338,Highway 101,2023-11-04,530.0,High
5339,Main St,2023-09-08,264.0,Normal
5340,Airport Road,2023-07-18,469.0,High
5341,Main St,2023-06-19,289.0,Normal
5342,Main St,2025-04-14,371.0,High
5343,Downtown,2025-02-11,760.0,High
5344,Airport Road,2025-05-23,273.0,Normal
5345,Highway 101,2025-07-21,506.333,High
5346,Highway 101,2025-09-22,385.333,High
5347,Bridge,2025-04-27,508.0,High
5348,Bridge,2025-08-25,644.0,High
5349,Highway 101,2023-02-17,553.667,High
5350,Bridge,2023-02-16,77.0,Normal
5351,Main St,2023-11-15,167.0,Normal
5352,Main St,2025-11-24,297.0,Normal
5353,Main St,2025-05-17,800.0,High
5354,Highway 101,2025-04-24,392.0,High
5355,Bridge,2025-02-03,345.0,High
5356,Main St,2025-09-30,398.5,High
5357,Highway 101,2025-01-19,382.0,High
5358,Main St,2025-03-04,391.0,High
5359,Bridge,2023-01-27,416.0,High
5360,Bridge,2023-04-10,597.333,High
5361,Main St,2023-05-24,306.5,High
5362,Highway 101,2025-03-23,233.0,Normal
5363,Downtown,2025-12-04,546.5,High
5364,Airport Road,2023-01-05,425.462,High
5365,Airport Road,2023-01-02,392.769,High
5366,Airport Road,2023-06-29,475.0,High
5367,Downtown,2023-03-05,667.0,High
5368,Airport Road,2023-06-25,724.0,High
5369,Downtown,2023-08-25,487.0,High
5370,Bridge,2023-03-10,606.0,High
5371,Bridge,2025-07-08,790.0,High
5372,Bridge,2025-12-21,674.0,High
5373,Highway 101,2025-07-09,65.0,Normal
5374,Airport Road,2025-05-26,534.0,High
5375,Downtown,2023-01-05,408.1,High
5376,Bridge,2023-01-30,361.6,High
5377,Airport Road,2023-07-24,385.0,High
5378,Bridge,2025-01-02,439.0,High
5379,Highway 101,2025-06-06,776.0,High
5380,Highway 101,2025-09-24,714.0,High
5381,Airport Road,2025-11-18,632.0,High
5382,Main St,2025-08-20,686.0,High
5383,Bridge,2023-01-02,527.364,High
5384,Highway 101,2023-04-28,681.0,High
5385,Airport Road,2023-08-05,180.0,Normal
5386,Airport Road,2025-01-10,594.0,High
5387,Airport Road,2025-05-17,447.5,High
5388,Airport Road,2025-10-07,446.0,High
5389,Bridge,2025-02-08,217.0,Normal
5390,Highway 101,2023-01-20,475.833,High
5391,Downtown,2023-02-08,188.0,Normal
5392,Main St,2023-04-11,202.0,Normal
5393,Airport Road,2023-10-27,262.0,Normal
5394,Highway 101,2025-11-03,471.2,High
5395,Airport Road,2025-04-16,217.0,Normal
5396,Bridge,2025-06-03,544.5,High
5397,Main St,2025-02-07,230.0,Normal
5398,Downtown,2025-07-29,616.0,High
5399,Main St,2023-06-11,295.5,Normal
5400,Main St,2023-03-21,405.333,High
5401,Downtown,2023-02-13,726.5,High
5402,Bridge,2023-02-02,404.5,High
5403,Highway 101,2023-05-31,677.0,High
5404,Bridge,2023-03-07,415.0,High
5405,Downtown,2023-06-25,356.667,High
5406,Airport Road,2023-07-25,504.0,High
5407,Highway 101,2023-09-20,99.0,Normal
5408,Main St,2025-01-27,471.0,High
5409,Downtown,2023-01-28,369.5,High
5410,Airport Road,2023-05-28,110.0,Normal
5411,Bridge,2025-08-04,605.0,High
5412,Airport Road,2025-01-08,280.0,Normal
5413,Airport Road,2025-02-04,533.5,High
5414,Highway 101,2025-11-13,252.0,Normal
5415,Airport Road,2025-06-13,493.5,High
5416,Bridge,2025-03-03,661.0,High
5417,Highway 101,2023-04-16,401.0,High
5418,Main St,2023-07-22,539.0,High
5419,Airport Road,2023-05-23,800.0,High
5420,Highway 101,2025-01-27,524.0,High
5421,Main St,2025-04-03,784.0,High
5422,Bridge,2025-09-28,209.0,Normal
5423,Downtown,2025-01-08,441.0,High
5424,Main St,2025-08-16,632.0,High
5425,Main St,2025-04-23,548.0,High
5426,Airport Road,2025-08-08,285.0,Normal
5427,Airport Road,2023-04-27,697.0,High
5428,Bridge,2023-06-24,159.0,Normal
5429,Highway 101,2023-04-25,625.0,High
5430,Downtown,2023-07-02,92.0,Normal
5431,Main St,2023-11-01,120.0,Normal
5432,Highway 101,2023-02-25,195.0,Normal
5433,Highway 101,2025-05-08,546.667,High
5434,Main St,2025-09-29,762.0,High
5435,Highway 101,2025-10-19,335.0,High
5436,Airport Road,2025-02-28,738.0,High
5437,Downtown,2025-12-30,312.5,High
5438,Bridge,2025-08-26,190.5,Normal
5439,Main St,2025-02-08,391.0,High
5440,Bridge,2025-08-02,569.0,High
5441,Main St,2025-09-09,345.0,High
5442,Main St,2025-10-31,713.0,High
5443,Airport Road,2023-02-05,465.333,High
5444,Bridge,2023-03-01,631.667,High
5445,Airport Road,2023-03-20,494.0,High
5446,Bridge,2025-05-25,535.0,High
5447,Highway 101,2025-07-25,555.333,High
5448,Main St,2025-11-15,458.0,High
5449,Airport Road,2025-09-19,214.0,Normal
5450,Highway 101,2025-01-22,700.5,High
5451,Downtown,2025-07-15,303.0,High
5452,Airport Road,2025-09-03,225.0,Normal
5453,Downtown,2025-04-06,197.0,Normal
5454,Main St,2023-01-14,379.7,High
5455,Highway 101,2023-06-29,56.0,Normal
5456,Airport Road,2023-10-18,471.0,High
5457,Downtown,2023-10-14,172.0,Normal
5458,Bridge,2023-07-09,389.0,High
5459,Downtown,2025-07-14,369.0,High
5460,Airport Road,2025-03-13,219.0,Normal
5461,Highway 101,2025-01-14,484.0,High
5462,Airport Road,2025-06-21,667.0,High
5463,Highway 101,2025-05-13,693.0,High
5464,Airport Road,2025-02-11,744.0,High
5465,Airport Road,2025-09-27,564.0,High
5466,Main St,2023-04-15,630.0,High
5467,Bridge,2023-09-08,343.0,High
5468,Downtown,2025-04-26,146.5,Normal
5469,Downtown,2025-02-28,212.0,Normal
5470,Main St,2025-02-11,690.0,High
5471,Bridge,2025-04-13,331.0,High
5472,Highway 101,2025-04-06,699.0,High
5473,Downtown,2025-06-25,73.0,Normal
5474,Bridge,2025-06-09,374.0,High
5475,Main St,2023-05-04,524.0,High
5476,Bridge,2023-09-07,538.0,High
5477,Airport Road,2023-08-25,655.0,High
5478,Main St,2023-10-23,707.0,High
5479,Main St,2025-05-08,719.0,High
5480,Main St,2025-12-21,367.0,High
5481,Bridge,2025-08-21,162.0,Normal
5482,Bridge,2025-11-22,264.0,Normal
5483,Main St,2025-03-05,340.0,High
5484,Highway 101,2025-06-19,450.5,High
5485,Main St,2023-03-02,607.333,High
5486,Main St,2023-02-14,634.333,High
5487,Main St,2023-08-19,236.0,Normal
5488,Highway 101,2023-02-06,86.0,Normal
5489,Highway 101,2025-10-13,426.667,High
5490,Bridge,2025-09-13,79.0,Normal
5491,Highway 101,2025-07-26,198.0,Normal
5492,Bridge,2025-08-22,417.0,High
5493,Downtown,2025-01-22,289.5,Normal
5494,Bridge,2025-04-20,504.0,High
5495,Bridge,2023-01-13,406.667,High
5496,Highway 101,2023-06-16,403.0,High
5497,Downtown,2023-12-30,338.0,High
5498,Highway 101,2025-04-29,478.0,High
5499,Highway 101,2025-12-20,514.0,High
5500,Downtown,2025-08-01,334.0,High
5501,Bridge,2025-02-19,738.0,High
5502,Main St,2023-12-02,220.0,Normal
5503,Downtown,2025-04-09,260.0,Normal
5504,Highway 101,2025-05-26,388.0,High
